total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
5769,90.3276131045242,9.620384815392615,0.0520020800832033,156,174,5,5,857.8372334893396,642.1654342117515,412376.4448963673,60.0,1514.0,66.0,1314.0,1322.0,0.0001733231062575,0.0003626308916994,1.3150116361476004e-07,0.0,0.003938,7e-06,5.1e-05,0.000194,72.8733104524181,29.319314940766784,859.6222285958703,31.0,255.128,54.0,62.0,63.0,0,0,0,5191,635,9,35,32,0.4885636652264589,0.466427160977392,0.7248860057925963,0
5261,88.0821136666033,11.822847367420644,0.0950389659760501,171,160,4,4,864.801748716974,630.7403523303213,397833.3920577779,60.0,1514.0,60.0,1314.0,1314.0,0.0001898232275232,0.0004179626740301,1.7469279688243285e-07,0.0,0.005421,7e-06,5.4e-05,0.000199,72.52922296141418,29.41040832735322,864.9721179816476,31.0,255.128,54.0,62.0,63.0,0,0,0,4617,341,9,32,32,0.4939458623497352,0.4563873495009594,0.6893616977764607,0
4857,88.63495985176034,11.303273625694873,0.0617665225447807,162,163,3,4,870.0644430718551,631.5293792397472,398829.3568429404,60.0,1514.0,62.0,1314.0,1322.0,0.0002056956969322,0.0004295965273674,1.84553176326208e-07,0.0,0.005955,7e-06,5.7e-05,0.000212,74.22794482190653,30.45152042895684,927.2950964351757,29.0,255.128,54.0,62.0,101.0,0,0,0,4287,326,8,31,14,0.5189720653441403,0.4724117552448145,0.7063505747443413,0
4343,85.37877043518304,14.367948422749253,0.2532811420676951,174,182,4,5,863.3509095095557,637.6357613615965,406579.3641671828,60.0,1514.0,66.0,1314.0,1434.0,0.0002301655537646,0.0005103131691651,2.6041953062340935e-07,0.0,0.006191,7e-06,5.6e-05,0.000213,78.42760257886253,32.551601659338054,1059.60677058822,33.0,255.128,54.0,63.0,118.0,0,0,0,3692,433,14,19,19,0.597569538308882,0.5355723483885,0.7126567422523696,0
2684,84.91058122205663,14.828614008941878,0.2608047690014903,178,178,5,5,789.4243666169896,670.0003965392942,448900.53136281145,60.0,1514.0,66.0,1178.5,1514.0,0.0003723595380029,0.0007000041526009,4.900058136585267e-07,0.0,0.006773,1.3e-05,0.000108,0.00032625,86.3950692995529,37.27907763179725,1389.7296290775662,1.0,255.128,54.0,63.0,126.0,0,0,0,2260,298,17,24,21,0.6462159674640116,0.6137176285634687,0.6719107310716569,0
4039,83.60980440703145,16.167368160435753,0.2228274325328051,172,169,6,6,851.7548898242139,636.9792543060385,405742.5704162768,60.0,1514.0,66.0,1314.0,1322.0,0.0002470339192869,0.0004906580293054,2.407453017219063e-07,0.0,0.007052,8e-06,7.2e-05,0.000246,75.37993042832385,29.792494459398437,887.5927261132864,33.0,255.128,54.0,62.0,115.0,0,0,0,3358,249,12,34,31,0.5356733533492793,0.5079354971906672,0.6730894584029389,0
4538,86.51388276773909,13.375936535918903,0.1101806963420008,150,148,6,7,848.5105773468488,636.014458519925,404514.3914463935,60.0,1514.0,66.0,1314.0,1322.0,0.0002193931247245,0.0004482952748377,2.009686534418099e-07,0.0,0.006186,7e-06,6.45e-05,0.00022,73.72044226531511,30.61376639964449,937.202693172002,37.0,255.128,54.0,62.0,63.0,0,0,0,3914,308,8,18,10,0.5118519487345674,0.4819465813089713,0.6912169456297004,0
4815,86.58359293873312,13.31256490134995,0.1038421599169262,152,159,3,2,847.4627206645898,630.1545202347771,397094.7193723222,60.0,1514.0,60.0,1314.0,1314.0,0.0002073875389408,0.0004144154102971,1.7174013229171926e-07,0.0,0.004524,7e-06,6.2e-05,0.000216,73.244927933541,30.462446281772547,927.960633469878,41.0,253.0,54.0,62.0,63.0,0,0,0,4140,317,11,42,26,0.5167289468002895,0.4884241522227504,0.6878569138387796,0
4523,91.90802564669468,8.003537475127127,0.0884368781782003,153,158,3,3,862.9009506964404,633.5046610725132,401328.15560059977,60.0,1514.0,60.0,1314.0,1314.0,0.0002207384479327,0.0004750987172691,2.257187911507971e-07,0.0,0.005407,7e-06,5.4e-05,0.000215,72.03918991819589,30.963168051564796,958.7177757894428,39.0,255.128,54.0,62.0,63.0,0,0,0,4143,273,5,27,6,0.4740604187401164,0.4432462037000628,0.7162565110361715,0
4535,95.45755237045204,4.4983461962513775,0.0441014332965821,159,170,4,4,846.889966923925,640.1156934767164,409748.10103517753,60.0,1514.0,60.0,1314.0,1314.0,0.0002204833517089,0.0004768516391631,2.273874857726189e-07,0.0,0.005721,7e-06,6.1e-05,0.000217,70.54404189636163,27.97429159583736,782.5609902889369,41.0,253.0,54.0,62.0,63.0,0,0,0,4304,304,9,40,23,0.4856446476984067,0.455364318834245,0.7169264654547596,0
4492,94.946571682992,5.0311665182546745,0.0222617987533392,158,173,4,4,868.613535173642,637.5565886397018,406478.40371789393,60.0,1514.0,60.0,1314.0,1314.0,0.0002224198575244,0.0005219311605045,2.724121363056577e-07,0.0,0.009357,7e-06,5.2e-05,0.000212,68.99913802315227,27.020397834634743,730.1018991419339,41.0,255.128,54.0,62.0,63.0,0,0,0,4245,253,10,23,18,0.479060219321996,0.4566691105852046,0.7273703982978641,0
4715,96.033934252386,3.902439024390244,0.0636267232237539,152,158,3,3,880.1495227995758,637.6024345708939,406536.8645707311,60.0,1514.0,60.0,1314.0,1314.0,0.0002120600212089,0.0004598250751165,2.114390997059817e-07,0.0,0.00655,7e-06,5.4e-05,0.000209,69.37685047720042,26.458646034046037,700.0599499549398,42.0,253.0,54.0,62.0,63.0,0,0,0,4510,223,5,28,12,0.4414289792076969,0.4122944042206231,0.744329635044722,0
5067,94.23722123544503,5.664101045983816,0.0986777185711466,126,129,5,6,875.9015196368659,635.3933709587548,403724.7358583298,60.0,1514.0,60.0,1314.0,1314.0,0.0001973485297019,0.0003931964639176,1.546034592373759e-07,0.0,0.004194,7e-06,5.5e-05,0.000208,74.73131675547661,30.36268045473082,921.8923643960932,41.0,255.128,54.0,62.0,105.0,0,0,0,4764,380,4,18,5,0.5038127947538795,0.4636336450797575,0.7423117426519326,0
2899,95.65367368057952,4.208347706105553,0.1379786133149362,154,156,3,3,875.9310106933425,664.3610306826889,441375.5790897648,60.0,1514.0,61.0,1314.0,1514.0,0.0003446771300448,0.0007933964716845,6.294779612814776e-07,0.0,0.009344,8e-06,8.8e-05,0.000254,78.3267409451535,30.945935069569927,957.650897330038,43.0,239.0,54.0,63.0,119.0,0,0,0,2751,229,16,33,22,0.5964709573281737,0.5484667603031548,0.7457399552714199,0
4244,94.53345900094251,5.230914231856739,0.2356267672007539,173,184,6,7,877.1786050895382,646.5245203129264,417993.9553658596,60.0,1514.0,60.0,1314.0,1462.0,0.0002350501885014,0.0004680603520064,2.1908049312039813e-07,0.0,0.00543,8e-06,6.1e-05,0.000229,74.02797455230915,29.09136771110419,846.3076753026754,2.0,255.128,54.0,62.0,101.0,0,0,0,3978,280,11,56,18,0.5336685242754472,0.4777006617325032,0.7295538004938468,0
4735,94.5089757127772,5.3220696937698,0.1689545934530095,166,184,5,4,851.9400211193242,640.21749660455,409878.4429585969,60.0,1514.0,60.0,1314.0,1314.0,0.0002108293558606,0.0004313544520601,1.8606666331211138e-07,0.0,0.006004,7e-06,6.2e-05,0.0002154999999999,72.66409144667371,29.384642576668448,863.457219358556,30.0,255.128,54.0,62.0,63.0,0,0,0,4450,300,12,45,17,0.4892464079397499,0.4631963830548544,0.717429496884215,0
3849,95.7391530267602,4.027020005196155,0.2338269680436477,180,175,6,6,880.3777604572616,655.7326421708719,429985.2980083928,60.0,1514.0,62.0,1314.0,1514.0,0.0002595702779942,0.0005895491593929,3.47568211340905e-07,0.0,0.009536,8e-06,6.8e-05,0.000221,78.29231150948297,33.034984559242524,1091.310204829392,30.0,255.128,54.0,62.0,118.0,0,0,0,3669,386,3,32,11,0.5896023582677383,0.5224893474244103,0.7502337357742966,0
2635,86.41366223908918,13.01707779886148,0.5692599620493358,180,192,10,6,790.3567362428843,662.7092963669984,439183.6114912421,60.0,1514.0,66.0,711.0,1514.0,0.0003782629981024,0.0007181615752167,5.157560481178113e-07,0.0,0.008235,3.5e-05,0.000123,0.0003235,87.20542618595826,35.47862445299759,1258.7327930768386,41.0,255.128,63.0,63.0,127.0,0,0,0,2259,453,8,35,23,0.6863751129304319,0.6593145564133251,0.7032658257000856,0
2621,89.96566196108355,9.72911102632583,0.3052270125906143,166,159,7,7,823.1503243037009,657.7045134498466,432575.2270122994,60.0,1514.0,66.0,816.0,1514.0,0.0003804601297214,0.0007454969819066,5.557657500318916e-07,0.0,0.010682,4.8e-05,0.000124,0.000336,86.92597024036627,34.481702708936965,1188.9878217075109,30.0,255.128,63.0,63.0,127.0,0,0,0,2335,541,13,38,23,0.7118216721228184,0.6724278562080318,0.7639757238876075,0
2305,88.76355748373102,11.149674620390456,0.0867678958785249,163,170,3,3,840.1379609544468,675.0446841332576,455685.32557656965,60.0,1514.0,66.0,1083.0,1514.0,0.0004335175704989,0.0008228651902513,6.771071213274284e-07,0.0,0.008987,4.8e-05,0.000127,0.000373,89.40877570498915,37.000459304575976,1369.0339887495832,31.0,245.0,63.0,63.0,126.0,0,0,0,2029,365,10,25,25,0.7015926559350074,0.667851248828571,0.7423531171168605,0
1668,85.4916067146283,14.388489208633093,0.1199040767386091,138,143,4,3,813.5473621103117,682.9175990305293,466376.4470656229,60.0,1514.0,66.0,1083.0,1514.0,0.0005982296163069,0.0011301678374321,1.2772793407660194e-06,0.0,0.010719,4.9e-05,0.000158,0.00050825,89.05440527577937,34.90147001555337,1218.112609246571,41.0,255.128,63.0,63.0,127.0,0,0,0,1415,190,10,14,15,0.7091846581847814,0.6722778922330873,0.7109628371433293,0
1816,86.01321585903084,13.711453744493394,0.2753303964757709,145,155,4,4,707.8816079295154,666.4724056690529,444185.4675182947,60.0,1514.0,66.0,457.0,1514.0,0.000540199339207,0.0010485278536913,1.0994106599665053e-06,0.0,0.008928,4.8e-05,0.0001385,0.00047225,92.45675660792952,35.88941200213769,1288.049893859185,34.0,245.117,63.0,101.0,127.0,0,0,0,1540,351,16,36,21,0.7110581873688181,0.6862707891004596,0.7098973017953543,0
2850,94.0701754385965,5.789473684210527,0.1403508771929824,138,133,4,5,904.8691228070176,686.6325487452676,471464.2569964223,60.0,1514.0,66.0,1462.0,1514.0,0.0003500617543859,0.0009725454613115,9.458446743177354e-07,0.0,0.015711,4e-06,1.6e-05,0.000183,76.47634842105263,29.89439788683077,893.6750250161523,30.0,255.128,63.0,63.0,106.0,0,0,0,2665,207,10,28,9,0.5405321446892212,0.5017885210337085,0.7542305819216936,0
2735,92.28519195612432,7.605118829981719,0.109689213893967,164,174,4,3,744.5034734917733,699.3174412120685,489044.8835833949,60.0,1514.0,66.0,249.0,1514.0,0.0003648230347349,0.0009848082903886,9.69847368818146e-07,0.0,0.01001,4e-06,1.5e-05,0.000185,77.72298098720293,32.44216794189221,1052.4942607699384,38.0,243.0,49.0,63.0,115.0,0,0,0,2508,232,8,27,11,0.5244555793782495,0.5027156578690457,0.6722195992257748,0
1436,82.24233983286908,17.618384401114206,0.1392757660167131,133,133,6,8,666.8941504178273,663.4270480026479,440135.4480215077,60.0,1514.0,62.0,177.5,1506.0,0.0006901232590529,0.0012347164481955,1.5245247074447022e-06,0.0,0.013559,7.275e-05,0.0001625,0.000639,96.95177437325904,36.00423270764328,1296.3047728661304,2.0,255.128,63.0,113.0,127.0,0,0,0,1132,248,43,34,17,0.7477636681535547,0.7438240170990623,0.6488522445952897,0
3183,96.44989004084196,3.4872761545711595,0.0628338045868677,118,126,4,4,922.9984291548852,692.4752410425886,479521.9594569911,60.0,1514.0,66.0,1506.0,1514.0,0.0003141087024819,0.0007923570904362,6.278297587645949e-07,0.0,0.016914,7e-06,9e-05,0.000258,77.70506471881872,31.52464947677886,993.8035246337736,43.0,244.0,56.0,62.0,118.0,0,0,0,3051,241,15,29,12,0.4916635044124753,0.4492563034695013,0.751842176398039,0
1512,79.8941798941799,19.84126984126984,0.2645502645502645,154,170,6,8,530.2949735449736,626.3017957866307,392253.9394055585,60.0,1514.0,65.0,94.0,1454.0,0.0006602989417989,0.0012439163918818,1.5473279899922612e-06,0.0,0.012494,7.5e-05,0.0002,0.000645,99.1504265873016,33.81981735210706,1143.7800457298815,30.0,255.128,63.0,118.0,127.0,0,0,0,1193,304,11,24,16,0.693698032957596,0.7056428722707591,0.6359704434484427,0
1505,83.7873754152824,15.946843853820598,0.26578073089701,163,154,6,7,539.7063122923588,625.2952750320569,390994.1809774157,60.0,1514.0,60.0,81.0,1454.0,0.0006610671096345,0.001255168848368,1.5754488379135153e-06,0.0,0.014965,4.9e-05,0.000174,0.000679,101.03885980066444,32.71757666933746,1070.4398231139749,30.0,255.128,63.0,118.0,127.0,0,0,0,1244,431,6,29,23,0.7153748876126069,0.7123550590385781,0.7201653791410726,0
1578,73.32065906210393,26.29911280101394,0.3802281368821292,258,294,3,4,503.6204055766793,607.8598274525579,369493.56983065343,60.0,1514.0,60.0,86.0,1398.5,0.0006327712294043,0.0010761553253811,1.1581102843461095e-06,0.0,0.009007,8.8e-05,0.000207,0.000668,103.94708808618503,32.00654905204795,1024.4191822211517,30.0,255.128,63.0,118.0,127.0,0,0,0,1139,360,6,27,26,0.7249724433210978,0.714291800638881,0.6360902697285342,0
2458,77.74613506916192,22.009764035801467,0.2441008950366151,259,256,3,3,556.1053702196908,621.1472972488683,385823.9648795739,60.0,1514.0,66.0,90.0,1433.5,0.0004054560618388,0.0007624551019974,5.813377825619368e-07,0.0,0.00681,1.2e-05,0.000122,0.00042375,92.16952359641986,39.05749842741938,1525.4881834078676,40.0,244.0,63.0,63.0,126.0,0,0,0,1842,514,11,129,98,0.7048575603533637,0.6887129868254837,0.6450823101755944,0
2198,84.75887170154685,15.104640582347589,0.1364877161055505,187,204,5,6,758.0714285714286,681.4411860354195,464362.0900253592,60.0,1514.0,66.0,487.5,1514.0,0.0004539558689717,0.0009892896926139,9.78694095912285e-07,0.0,0.014264,8e-06,0.000124,0.00037425,87.95169017288444,36.25507851164168,1314.430717885302,30.0,255.128,56.0,63.0,126.0,0,0,0,1845,367,6,32,19,0.617196030276995,0.6067987574029158,0.7155614897487376,0
2548,91.64050235478808,8.16326530612245,0.1962323390894819,174,181,4,4,749.9089481946625,690.5468693361041,476854.97874989454,60.0,1514.0,66.0,492.0,1514.0,0.0003911232339089,0.0007497979529716,5.621969702805467e-07,0.0,0.008704,9e-06,0.0001305,0.00039125,84.70980062794348,36.7354485399562,1349.4931794317704,41.0,245.0,56.0,63.0,121.0,0,0,0,2315,384,10,29,31,0.5934914372459027,0.5602435794443439,0.7245434493621673,0
1462,86.04651162790698,12.92749658002736,1.0259917920656634,156,162,7,7,677.7517099863201,653.7598962653677,427402.0019649043,60.0,1514.0,62.0,283.0,1506.0,0.0006720321477428,0.0013013313110168,1.6934631810328927e-06,0.0,0.013025,3.525e-05,0.0001605,0.0005695,103.56992407660738,40.05641123024534,1604.5160806465249,29.0,255.128,63.0,118.0,127.0,0,0,0,1243,344,9,25,20,0.7550622832175936,0.7227204758738197,0.7353137885180421,0
1149,84.5082680591819,14.708442123585726,0.7832898172323759,158,162,5,5,566.2697998259356,626.3838202019975,392356.6902108484,60.0,1514.0,66.0,133.0,1454.0,0.0008696492602262,0.0015184205786618,2.305601053703721e-06,0.0,0.012777,8.3e-05,0.000249,0.000991,101.3307049608355,33.272153836331675,1107.0362209085208,39.0,250.0,63.0,118.0,127.0,0,0,0,953,261,10,27,14,0.7272094651891493,0.7164317989020738,0.676291070989379,0
1343,75.35368577810871,24.125093075204767,0.5212211466865228,165,182,7,8,635.6351451973194,641.4297178001332,411432.0828771585,60.0,1514.0,66.0,174.0,1494.0,0.0007394184661206,0.0014587159729478,2.127852289733264e-06,0.0,0.017095,8.2e-05,0.000181,0.000704,96.88416083395384,35.6039618116229,1267.642096683502,30.0,255.128,63.0,116.0,127.0,0,0,0,977,231,27,27,37,0.7304003348178126,0.7195690174722731,0.6283125952809133,0
1326,81.2971342383107,18.552036199095024,0.1508295625942685,141,152,3,3,621.8076923076923,659.4682626214357,434898.3894049348,60.0,1514.0,66.0,170.0,1514.0,0.000751225490196,0.0014683520218459,2.1560576600591933e-06,0.0,0.015795,5.7e-05,0.000136,0.0006104999999999,99.26525716440422,34.26985624729178,1174.423047210043,41.0,245.0,63.0,118.0,127.0,0,0,0,1064,318,15,19,20,0.7164900244909659,0.7004748192879451,0.713833393041347,0
3079,91.880480675544,8.087041247158169,0.0324780772978239,153,160,5,5,857.0100682039623,693.8570654349668,481437.6272540238,60.0,1514.0,66.0,1454.0,1514.0,0.0003241094511204,0.0007405128678016,5.483593073797831e-07,0.0,0.010346,8e-06,0.000113,0.0002535,76.92079506333225,33.14680887264706,1098.7109384397936,40.0,255.128,56.0,62.0,111.0,0,0,0,2803,291,6,46,16,0.5141322573976914,0.4758326538988265,0.7229463354109708,0
1779,86.00337268128162,13.884204609331086,0.1124227093872962,175,194,3,3,722.4530635188308,661.4482324768858,437513.7642467963,60.0,1514.0,66.0,469.0,1494.0,0.0005616127037661,0.0010949225792398,1.1988554545291873e-06,0.0,0.014717,1.6e-05,0.000128,0.0005765,94.64487015177065,36.10687372127467,1303.706329924075,34.0,243.0,63.0,109.0,127.0,0,0,0,1508,350,7,40,35,0.6896838571371365,0.6514926061842871,0.7011885457465749,0
1198,85.55926544240401,13.85642737896494,0.5843071786310517,152,149,4,4,669.1410684474124,670.8398327239643,450026.0811691164,60.0,1514.0,66.0,178.0,1514.0,0.0008316160267111,0.0015550122955274,2.4180632392416766e-06,0.0,0.01578,8.3e-05,0.000187,0.000817,96.57351585976627,34.21198639986518,1170.4600134245602,43.0,255.128,63.0,113.0,127.0,0,0,0,1017,259,3,14,21,0.707275686544676,0.6929025980875182,0.688076163973956,0
1480,77.36486486486487,22.162162162162165,0.472972972972973,141,149,4,5,680.7972972972973,642.7027317080234,413066.8013449555,60.0,1514.0,62.0,413.5,1514.0,0.0006717891891891,0.0013527466107835,1.8299233929864956e-06,0.0,0.016157,4.9e-05,0.000133,0.0005972499999999,94.47756351351352,34.16619300728783,1167.328744611244,30.0,244.0,63.0,113.0,127.0,0,0,0,1122,241,7,40,23,0.6971357806826572,0.6838158978095115,0.6473053960915337,0
1329,86.45598194130926,13.09255079006772,0.4514672686230248,147,143,4,5,724.8924003009781,680.9743891547398,463726.11868467095,60.0,1514.0,62.0,305.0,1514.0,0.0007520030097817,0.0014326997957737,2.052628704810212e-06,0.0,0.016191,5e-05,0.000163,0.000713,96.50538976674191,35.957913757757375,1292.9715618103169,30.0,255.128,63.0,111.0,127.0,0,0,0,1132,247,4,27,9,0.7252040333407331,0.69108596630294,0.7111139358087568,0
1323,87.2260015117158,12.244897959183673,0.5291005291005291,123,125,5,6,756.7482993197278,671.464993057283,450865.2369014171,60.0,1514.0,66.0,590.0,1514.0,0.0007423522297808,0.0014689200464181,2.1577261027692297e-06,0.0,0.015536,2e-05,0.000127,0.000664,92.90231292517008,35.590758142326415,1266.702065145574,1.0,255.1,63.0,106.0,127.0,0,0,0,1141,213,6,20,19,0.6931144433653453,0.6644890297104595,0.7043414540501712,0
1648,78.94417475728154,20.87378640776699,0.1820388349514563,138,138,6,6,735.0643203883495,655.8115534775088,430088.7936745834,60.0,1514.0,66.0,579.5,1514.0,0.0006062433252427,0.0010824593227665,1.171718185444188e-06,0.0,0.009076,4.075e-05,0.0001595,0.00062325,91.94583737864076,35.04067959812556,1227.8492266984929,2.0,255.128,63.0,105.5,127.0,0,0,0,1285,306,10,21,9,0.7126296563771671,0.6740378711452001,0.6991769926315214,0
1397,84.39513242662849,15.390121689334288,0.2147458840372226,139,147,4,5,706.1274158911954,664.7586498497952,441904.06255012273,60.0,1514.0,66.0,374.0,1514.0,0.0007140336435218,0.0014480229054912,2.096770334827188e-06,0.0,0.01409,4.2e-05,0.000158,0.000607,97.26688690050108,34.89569027115087,1217.7091995000933,30.0,243.0,63.0,115.0,127.0,0,0,0,1152,272,9,47,16,0.7122564591333848,0.6926040855521822,0.6968754542669752,0
2374,79.48609941027802,20.09267059814659,0.4212299915754001,176,181,5,5,648.5745577085088,650.1731035679302,422725.0646031545,60.0,1514.0,66.0,172.0,1466.0,0.0004198900589721,0.0008837596688335,7.810311522568023e-07,0.0,0.010602,1.225e-05,0.0001195,0.000345,82.89657203032856,32.797180267591955,1075.6550335049233,41.0,255.128,63.0,63.0,119.0,0,0,0,1845,428,7,78,83,0.6641745595311871,0.6650670528911112,0.6600135323179617,0
1904,60.08403361344538,39.75840336134453,0.157563025210084,171,174,6,6,591.8371848739496,615.9347362596297,379375.5993312196,60.0,1514.0,67.75,238.0,1322.0,0.0005242300420168,0.0009642108743507,9.297026102162884e-07,0.0,0.008325,6.874999999999999e-05,0.000185,0.0004742499999999,95.17757773109244,35.75036836540223,1278.0888382619528,41.0,243.0,63.0,109.5,127.0,0,0,0,1129,320,14,24,13,0.707725138724539,0.6977715616252579,0.5544431809676242,0
1689,70.27827116637063,29.425695677915925,0.2960331557134399,147,147,6,7,679.6998223801065,636.0686844460329,404583.3713329069,60.0,1514.0,66.0,327.0,1434.0,0.0005902741267021,0.001123479298189,1.2622057334593228e-06,0.0,0.013766,2.4e-05,0.000142,0.000593,95.4060840734162,33.465543695551986,1119.942614838899,40.0,255.128,63.0,113.0,127.0,0,0,0,1174,318,4,25,32,0.7278679963670655,0.6932016820930763,0.6184239408642291,0
1519,65.43778801843318,34.29888084265965,0.2633311389071757,119,118,4,4,731.1283739302172,636.7152313874856,405406.2858808193,60.0,1514.0,66.0,590.0,1454.0,0.0006545740618828,0.0013082131860154,1.7114217400645838e-06,0.0,0.010193,4.15e-05,0.000125,0.00057,96.13774851876234,31.6350661233659,1000.7774086297328,30.0,239.0,63.0,113.0,127.0,0,0,0,983,241,3,20,17,0.7043503079894146,0.6694189404532681,0.5889524066252186,0
2457,77.77777777777779,21.937321937321936,0.2849002849002849,150,152,6,6,745.2319902319903,652.9828781487012,426386.6391553615,60.0,1514.0,60.0,590.0,1451.0,0.0004068522588522,0.0009129721190345,8.3351809013435e-07,0.0,0.009914,7e-06,8.5e-05,0.000315,102.00777085877084,42.81623743715976,1833.2301882752413,41.0,255.128,63.0,118.0,127.0,0,0,0,1891,474,6,39,16,0.6685046001458914,0.5869223693834521,0.7099214957368611,0
